datavault;src_name;master_flag;src_physical_schema;stg_physical_schema;dv_physical_schema;src_table_name;stg_table_name;stg_table_short_name;stg_table_abbreviated_name;dv_table_name
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);M;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;_etblGLSegment;_etblGLSegment;etblGLSegment;etblGLSegment;LINK_GLAccount_GLSegment_Segment4
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);S;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;Accounts;Accounts;Accounts;Accounts;LINKSAT_CSG_11_HITASSET_GLAccount_GLSegment_Segment4
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);M;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;_etblGLSegment;_etblGLSegment;etblGLSegment;etblGLSegment;LINKSAT_CSG_11_HITASSET_GLAccount_GLSegment_Segment4
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);S;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;Accounts;Accounts;Accounts;Accounts;LINK_GLAccount_GLSegment_Segment5
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);M;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;_etblGLSegment;_etblGLSegment;etblGLSegment;etblGLSegment;LINK_GLAccount_GLSegment_Segment5
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);S;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;Accounts;Accounts;Accounts;Accounts;LINKSAT_CSG_11_HITASSET_GLAccount_GLSegment_Segment5
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);M;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;_etblGLSegment;_etblGLSegment;etblGLSegment;etblGLSegment;LINKSAT_CSG_11_HITASSET_GLAccount_GLSegment_Segment5
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);S;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;Accounts;Accounts;Accounts;Accounts;LINK_GLAccount_GLSegment_Segment6
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);M;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;_etblGLSegment;_etblGLSegment;etblGLSegment;etblGLSegment;LINK_GLAccount_GLSegment_Segment6
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);S;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;Accounts;Accounts;Accounts;Accounts;LINKSAT_CSG_11_HITASSET_GLAccount_GLSegment_Segment6
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);M;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;_etblGLSegment;_etblGLSegment;etblGLSegment;etblGLSegment;LINKSAT_CSG_11_HITASSET_GLAccount_GLSegment_Segment6
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);S;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;Accounts;Accounts;Accounts;Accounts;LINK_GLAccount_GLSegment_Segment7
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);M;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;_etblGLSegment;_etblGLSegment;etblGLSegment;etblGLSegment;LINK_GLAccount_GLSegment_Segment7
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);S;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;Accounts;Accounts;Accounts;Accounts;LINKSAT_CSG_11_HITASSET_GLAccount_GLSegment_Segment7
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);M;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;_etblGLSegment;_etblGLSegment;etblGLSegment;etblGLSegment;LINKSAT_CSG_11_HITASSET_GLAccount_GLSegment_Segment7
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);S;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;Accounts;Accounts;Accounts;Accounts;LINK_GLAccount_GLSegment_Segment8
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);M;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;_etblGLSegment;_etblGLSegment;etblGLSegment;etblGLSegment;LINK_GLAccount_GLSegment_Segment8
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);S;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;Accounts;Accounts;Accounts;Accounts;LINKSAT_CSG_11_HITASSET_GLAccount_GLSegment_Segment8
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);M;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;_etblGLSegment;_etblGLSegment;etblGLSegment;etblGLSegment;LINKSAT_CSG_11_HITASSET_GLAccount_GLSegment_Segment8
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);S;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;Accounts;Accounts;Accounts;Accounts;LINK_GLAccount_GLSegment_Segment9
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);M;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;_etblGLSegment;_etblGLSegment;etblGLSegment;etblGLSegment;LINK_GLAccount_GLSegment_Segment9
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);S;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;Accounts;Accounts;Accounts;Accounts;LINKSAT_CSG_11_HITASSET_GLAccount_GLSegment_Segment9
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);M;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;_etblGLSegment;_etblGLSegment;etblGLSegment;etblGLSegment;LINKSAT_CSG_11_HITASSET_GLAccount_GLSegment_Segment9
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);S;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;Client;Client;Client;Client;LINK_Client_ClientClass
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);M;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;CliClass;CliClass;CliClass;CliClass;LINK_Client_ClientClass
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);S;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;Client;Client;Client;Client;LINKSAT_CSG_11_HITASSET_Client_ClientClass
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);M;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;CliClass;CliClass;CliClass;CliClass;LINKSAT_CSG_11_HITASSET_Client_ClientClass
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);S;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;_etblPeriod;_etblPeriod;etblPeriod;etblPeriod;LINK_FinancialPeriod_FinancialYear
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);M;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;_etblPeriodYear;_etblPeriodYear;etblPeriodYear;etblPeriodYear;LINK_FinancialPeriod_FinancialYear
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);S;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;_etblPeriod;_etblPeriod;etblPeriod;etblPeriod;LINKSAT_CSG_11_HITASSET_FinancialPeriod_FinancialYear
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);M;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;_etblPeriodYear;_etblPeriodYear;etblPeriodYear;etblPeriodYear;LINKSAT_CSG_11_HITASSET_FinancialPeriod_FinancialYear
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);S;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;PostAP;PostAP;PostAP;PostAP;LINK_APTransaction_Project
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);M;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;Project;Project;Project;Project;LINK_APTransaction_Project
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);S;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;PostAP;PostAP;PostAP;PostAP;LINKSAT_CSG_11_HITASSET_APTransaction_Project
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);M;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;Project;Project;Project;Project;LINKSAT_CSG_11_HITASSET_APTransaction_Project
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);S;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;PostAP;PostAP;PostAP;PostAP;LINK_APTransaction_Vendor
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);M;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;Vendor;Vendor;Vendor;Vendor;LINK_APTransaction_Vendor
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);S;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;PostAP;PostAP;PostAP;PostAP;LINKSAT_CSG_11_HITASSET_APTransaction_Vendor
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);M;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;Vendor;Vendor;Vendor;Vendor;LINKSAT_CSG_11_HITASSET_APTransaction_Vendor
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);S;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;PostAR;PostAR;PostAR;PostAR;LINK_ARTransaction_Client
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);M;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;Client;Client;Client;Client;LINK_ARTransaction_Client
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);S;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;PostAR;PostAR;PostAR;PostAR;LINKSAT_CSG_11_HITASSET_ARTransaction_Client
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);M;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;Client;Client;Client;Client;LINKSAT_CSG_11_HITASSET_ARTransaction_Client
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);S;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;PostAR;PostAR;PostAR;PostAR;LINK_ARTransaction_Project
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);M;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;Project;Project;Project;Project;LINK_ARTransaction_Project
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);S;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;PostAR;PostAR;PostAR;PostAR;LINKSAT_CSG_11_HITASSET_ARTransaction_Project
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);M;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;Project;Project;Project;Project;LINKSAT_CSG_11_HITASSET_ARTransaction_Project
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);S;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;PostGL;PostGL;PostGL;PostGL;LINK_GLTransaction_GLAccount
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);M;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;Accounts;Accounts;Accounts;Accounts;LINK_GLTransaction_GLAccount
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);S;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;PostGL;PostGL;PostGL;PostGL;LINKSAT_CSG_11_HITASSET_GLTransaction_GLAccount
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);M;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;Accounts;Accounts;Accounts;Accounts;LINKSAT_CSG_11_HITASSET_GLTransaction_GLAccount
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);S;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;PostGL;PostGL;PostGL;PostGL;LINK_GLTransaction_FinancialPeriod
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);M;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;_etblPeriod;_etblPeriod;etblPeriod;etblPeriod;LINK_GLTransaction_FinancialPeriod
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);S;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;PostGL;PostGL;PostGL;PostGL;LINKSAT_CSG_11_HITASSET_GLTransaction_FinancialPeriod
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);M;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;_etblPeriod;_etblPeriod;etblPeriod;etblPeriod;LINKSAT_CSG_11_HITASSET_GLTransaction_FinancialPeriod
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);S;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;PostGL;PostGL;PostGL;PostGL;LINK_GLTransaction_Project
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);M;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;Project;Project;Project;Project;LINK_GLTransaction_Project
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);S;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;PostGL;PostGL;PostGL;PostGL;LINKSAT_CSG_11_HITASSET_GLTransaction_Project
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);M;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;Project;Project;Project;Project;LINKSAT_CSG_11_HITASSET_GLTransaction_Project
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);S;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;Vendor;Vendor;Vendor;Vendor;LINK_Vendor_VendorClass
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);M;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;VenClass;VenClass;VenClass;VenClass;LINK_Vendor_VendorClass
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);S;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;Vendor;Vendor;Vendor;Vendor;LINKSAT_CSG_11_HITASSET_Vendor_VendorClass
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_11_HITASSET - Release 4.0(4);M;CSG_Modelling_VaultSpeed;CSG_11_HITASSET_stage;raw;VenClass;VenClass;VenClass;VenClass;LINKSAT_CSG_11_HITASSET_Vendor_VendorClass
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;Vendor;Vendor;HUB_Vendor
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;VenClass;VenClass;VenClass;VenClass;HUB_VendorClass
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Project;Project;Project;Project;HUB_Project
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;PostGL;PostGL;PostGL;PostGL;HUB_GLTransaction
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;PostAR;PostAR;PostAR;PostAR;HUB_ARTransaction
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;PostAP;PostAP;PostAP;PostAP;HUB_APTransaction
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;_etblPeriodYear;_etblPeriodYear;etblPeriodYear;etblPeriodYear;HUB_FinancialYear
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;_etblPeriod;_etblPeriod;etblPeriod;etblPeriod;HUB_FinancialPeriod
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;_etblGLSegment;_etblGLSegment;etblGLSegment;etblGLSegment;HUB_GLSegment
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Client;Client;Client;Client;HUB_Client
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;CliClass;CliClass;CliClass;CliClass;HUB_ClientClass
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Accounts;Accounts;Accounts;Accounts;HUB_GLAccount
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Vendor;Vendor;Vendor;Vendor;SAT_CSG_13_NP_Vendor
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;VenClass;VenClass;VenClass;VenClass;SAT_CSG_13_NP_VendorClass
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Project;Project;Project;Project;SAT_CSG_13_NP_Project
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;PostGL;PostGL;PostGL;PostGL;SAT_CSG_13_NP_GLTransaction
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;PostAR;PostAR;PostAR;PostAR;SAT_CSG_13_NP_ARTransaction
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;PostAP;PostAP;PostAP;PostAP;SAT_CSG_13_NP_APTransaction
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;_etblPeriodYear;_etblPeriodYear;etblPeriodYear;etblPeriodYear;SAT_CSG_13_NP_FinancialYear
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;_etblPeriod;_etblPeriod;etblPeriod;etblPeriod;SAT_CSG_13_NP_FinancialPeriod
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;_etblGLSegment;_etblGLSegment;etblGLSegment;etblGLSegment;SAT_CSG_13_NP_GLSegment
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Client;Client;Client;Client;SAT_CSG_13_NP_Client
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;CliClass;CliClass;CliClass;CliClass;SAT_CSG_13_NP_ClientClass
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);;CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Accounts;Accounts;Accounts;Accounts;SAT_CSG_13_NP_GLAccount
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Accounts;Accounts;Accounts;Accounts;LINK_GLAccount_GLSegment_Segment0
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;_etblGLSegment;_etblGLSegment;etblGLSegment;etblGLSegment;LINK_GLAccount_GLSegment_Segment0
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Accounts;Accounts;Accounts;Accounts;LINKSAT_CSG_13_NP_GLAccount_GLSegment_Segment0
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;_etblGLSegment;_etblGLSegment;etblGLSegment;etblGLSegment;LINKSAT_CSG_13_NP_GLAccount_GLSegment_Segment0
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Accounts;Accounts;Accounts;Accounts;LINK_GLAccount_GLSegment_Segment1
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;_etblGLSegment;_etblGLSegment;etblGLSegment;etblGLSegment;LINK_GLAccount_GLSegment_Segment1
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Accounts;Accounts;Accounts;Accounts;LINKSAT_CSG_13_NP_GLAccount_GLSegment_Segment1
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;_etblGLSegment;_etblGLSegment;etblGLSegment;etblGLSegment;LINKSAT_CSG_13_NP_GLAccount_GLSegment_Segment1
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Accounts;Accounts;Accounts;Accounts;LINK_GLAccount_GLSegment_Segment2
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;_etblGLSegment;_etblGLSegment;etblGLSegment;etblGLSegment;LINK_GLAccount_GLSegment_Segment2
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Accounts;Accounts;Accounts;Accounts;LINKSAT_CSG_13_NP_GLAccount_GLSegment_Segment2
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;_etblGLSegment;_etblGLSegment;etblGLSegment;etblGLSegment;LINKSAT_CSG_13_NP_GLAccount_GLSegment_Segment2
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Accounts;Accounts;Accounts;Accounts;LINK_GLAccount_GLSegment_Segment3
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;_etblGLSegment;_etblGLSegment;etblGLSegment;etblGLSegment;LINK_GLAccount_GLSegment_Segment3
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Accounts;Accounts;Accounts;Accounts;LINKSAT_CSG_13_NP_GLAccount_GLSegment_Segment3
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;_etblGLSegment;_etblGLSegment;etblGLSegment;etblGLSegment;LINKSAT_CSG_13_NP_GLAccount_GLSegment_Segment3
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Accounts;Accounts;Accounts;Accounts;LINK_GLAccount_GLSegment_Segment4
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;_etblGLSegment;_etblGLSegment;etblGLSegment;etblGLSegment;LINK_GLAccount_GLSegment_Segment4
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Accounts;Accounts;Accounts;Accounts;LINKSAT_CSG_13_NP_GLAccount_GLSegment_Segment4
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);M;CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;_etblGLSegment;_etblGLSegment;etblGLSegment;etblGLSegment;LINKSAT_CSG_13_NP_GLAccount_GLSegment_Segment4
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_13_NP - Release 3.0(3);S;CSG_Modelling_VaultSpeed;CSG_13_NP_stage;raw;Accounts;Accounts;Accounts;Accounts;LINK_GLAccount_GLSegment_Segment5
